rx_2,rx_3,rx_4,rx_5,rx_6,rx_7,rx_8,rx_9,rx_10,rx_11,rx_12,rx_13,rx_14,rx_15,rx_16,rx_17,rx_18,rx_19,rx_20
2.661374749,4.662633973,5.693035242,6.588226138,7.208564885,7.570839087,7.952605291,8.001465036,7.972592382,7.917109816,7.622335265,7.12967774,6.411430986,5.615328086,4.899712039,4.48242745,4.254418338,3.939715668,3.662905443
2.598792941,4.490701128,5.453068963,6.432639648,7.049183579,7.392518653,7.715507483,7.746927896,7.73370857,7.71653974,7.505460056,7.113738589,6.499527511,5.808581576,5.147886212,4.713892831,4.513988361,4.32946719,4.105194432
3.154315522,5.652064155,6.916710332,8.17740378,9.043410164,9.686159412,10.13357972,10.38302294,10.57440863,10.5914392,10.46752227,10.11864932,9.405496435,8.673196177,7.94035418,7.315762723,6.87299376,6.564257322,6.303326165
3.592644623,6.416242117,8.069463742,9.502600898,10.50204445,11.3685805,12.09859511,12.57562368,12.90900862,13.1346825,13.24891629,13.1618052,12.78735405,12.44444615,12.16376702,12.05312736,12.17059317,12.35516902,12.48290533
3.138260817,4.891879095,5.471473636,6.09176746,6.152148474,5.993747744,5.901524935,5.704860389,5.410832662,4.814871685,4.086436323,3.155684259,1.99738632,1.041354126,0.200478541,-0.437133585,-0.789279823,-1.020226119,-1.081777473
2.712860171,3.742842621,3.37415462,3.207442997,2.846030812,2.447181142,1.828166803,1.13969549,0.539938395,-0.223382828,-0.969707648,-1.86185478,-3.100215558,-4.155851484,-5.072969335,-5.823974691,-6.219614428,-6.329396945,-6.25252017
2.307283059,3.268103966,3.160375635,2.582563764,2.213526734,1.979339468,1.496523146,1.194646006,0.938065646,0.400744689,-0.030629095,-0.556898753,-1.378573506,-1.956531917,-2.505530371,-3.074635986,-3.284262005,-3.310318699,-3.378605871
2.171604458,3.155171828,3.218661555,2.662250677,2.309138152,2.0324392,1.49236045,1.135477954,0.828914486,0.229545569,-0.364642809,-1.110462379,-2.178450806,-2.928955597,-3.502489016,-4.087659595,-4.366187175,-4.497398313,-4.619573507
1.60880622,1.715894811,1.054520979,-0.274456994,-0.98886454,-1.593244468,-2.476730246,-2.979361112,-3.351135539,-4.023374444,-4.506622002,-5.078732504,-6.101652116,-6.803845326,-7.343422374,-7.953050036,-8.29716114,-8.528157792,-8.746531239
2.343258383,3.459020653,3.685304563,2.767060613,2.904213013,3.080531617,2.870545495,3.086093478,3.307359822,3.129152071,3.14900105,3.062074012,2.586444727,2.460875643,2.508321624,2.418622678,2.500085566,2.615352983,2.805292153
2.405664546,3.693517411,4.454771957,3.68176563,3.916882419,4.106800745,3.87143821,4.048656176,4.209097772,3.930419445,3.807560116,3.536640278,2.816727753,2.372135022,2.051811387,1.669819468,1.494188795,1.415972277,1.390449128
2.688027813,4.38618358,5.419686905,4.996453464,5.473656763,5.868616799,5.782894591,6.057285034,6.310719701,6.127525304,6.064415106,5.802737933,5.019377863,4.442670746,3.901526438,3.245238541,2.777440567,2.391116562,2.078119078
2.462302354,4.739872098,5.885897272,5.681436785,6.191966205,6.460126784,6.103130138,6.172077754,6.192520839,5.738476228,5.416035227,4.89601323,3.896280436,3.192615025,2.573457818,1.752636972,1.16511139,0.653978152,0.198253275
2.236550754,4.573205482,6.245822637,6.203449568,6.897205872,7.325917984,7.223968853,7.63370279,8.040812238,7.85516962,7.63498273,7.188471927,6.349311382,5.914310326,5.637931201,5.054365803,4.663173808,4.440094729,4.244295041
1.773187428,4.276236195,6.359166168,6.791702445,8.217400058,9.15133551,9.239110951,10.15721379,11.14339037,11.38112406,11.7587635,11.89184085,11.42182773,11.48084981,11.62407106,11.35103649,11.26739064,11.16379284,11.07306338
1.462737198,3.46440943,5.041625916,4.782563362,5.458545219,5.622983805,4.954905918,5.144416024,5.275379582,4.612263279,4.11272073,3.380865262,2.095968703,1.244153866,0.385177716,-0.865934462,-1.829250783,-2.635878624,-3.240476563
2.082785232,4.221386978,5.722207024,4.927259943,5.803714912,6.334588228,6.042808857,6.643745359,7.399517858,7.546506707,7.987638027,8.204458904,7.752039536,7.701282422,7.430723305,6.655727821,6.078015586,5.529185206,5.111911076
2.740108607,6.143560037,8.632642791,8.442683993,9.990742003,11.21256785,11.59844555,12.63291172,13.57123161,13.85916412,14.40056848,14.7479036,14.58499469,14.8665959,15.01338423,14.66448327,14.28273057,13.74663138,13.3853573
2.649689168,5.752716565,7.98045112,7.651952299,8.859920895,9.757048214,9.909684141,10.73174324,11.55043462,11.81178631,12.30045659,12.61971117,12.47851064,12.74284333,12.78471829,12.34881973,11.96258036,11.49110824,11.09217085
2.595006558,5.694467358,8.198910406,8.238755832,9.687734015,10.85330387,11.17195341,12.15845032,13.21192989,13.80152138,14.63452477,15.23629242,15.25453735,15.62501051,15.67232099,15.23768587,14.89296266,14.46704874,14.14979673
3.478591109,7.267002513,10.17004364,10.42164451,12.14657602,13.53054852,14.13074503,15.28765637,16.4670373,17.18915779,18.06346526,18.72247307,18.91708076,19.38769936,19.4847213,19.07352225,18.67620933,18.27619079,18.0342147
2.987746632,6.349580725,8.880154315,8.67568026,9.998417617,11.08219586,11.39095957,12.32875383,13.29555683,13.80036454,14.56123757,15.14471002,15.22872162,15.575563,15.69610844,15.38132959,15.10066637,14.76848146,14.46910242
2.890952507,6.23831869,9.276202846,9.959600511,11.90929495,13.54034615,14.2864275,15.77341245,17.40245263,18.53774858,19.98816246,21.23605002,21.94521373,22.88694165,23.45008159,23.55473559,23.68393839,23.74195385,23.84105785
2.650716468,5.699658451,8.264355823,8.375251387,9.945226798,11.32432368,11.7376387,12.95385114,14.33662561,15.21384747,16.5083678,17.67208954,18.30298753,19.16886086,19.6519622,19.65215852,19.7921577,19.88213235,19.80486108
1.479846531,3.257690218,4.34859266,3.235665217,3.426848564,3.543647447,2.662362474,2.827124833,3.237823562,3.006610319,3.200508194,3.211268863,2.602638518,2.29194176,1.903153559,1.338070463,1.007787469,0.546781707,-0.064833628
1.164201472,1.947361378,2.422581309,1.207194188,1.071168941,0.89981126,-0.253446092,-0.486664698,-0.34025361,-0.716572783,-0.827765162,-1.141169958,-1.877086877,-2.136678811,-2.439345845,-3.096171719,-3.574522801,-4.128803866,-4.838182624
0.859305436,1.752276975,2.149013856,1.276335802,1.325652031,1.378606258,0.33664734,0.217165924,0.492602349,0.215596366,0.395131461,0.512647974,0.187815858,0.232517871,0.056877514,-0.509142335,-0.697135695,-0.994321119,-1.709640941
0.721534667,1.3252097,1.550879926,0.366004684,0.37147563,0.526865057,-0.475945473,-0.368643693,0.127396434,-0.079315377,0.176680411,0.357562487,0.12702457,0.389887741,0.486470478,0.067858153,-0.034670041,-0.265693152,-0.871928309
1.184437609,2.226341141,2.927660826,1.749623334,2.026993323,2.430010539,1.6111243,1.766291985,2.150551924,1.965646073,2.241880677,2.431482913,2.063095832,2.084207474,2.035757659,1.546990325,1.334509474,1.053201943,0.459941551
0.686349249,1.280887595,1.52885165,0.240471068,0.140612728,0.223203609,-0.857699737,-0.791946452,-0.414621743,-0.800917371,-0.726714586,-0.717612349,-1.277529318,-1.533636385,-1.857625562,-2.445209824,-2.61742194,-2.845235215,-3.3789319
0.833966859,1.739018044,2.400926267,1.362537786,1.559257419,1.781422772,0.900787124,1.128577657,1.641001246,1.35636319,1.425888183,1.46450158,1.06257905,1.042185491,0.929455621,0.439081948,0.365466157,0.221097665,-0.26710859
0.599955902,1.293450109,1.809339174,0.937068199,1.041424812,1.199959276,0.221647022,0.290634906,0.624088534,0.121878814,0.017790792,0.016486627,-0.402269724,-0.353012953,-0.306441215,-0.637476338,-0.570652997,-0.66129798,-1.124520019
0.66453037,1.644179478,2.593523501,1.905803741,2.348541069,2.791599763,2.081534334,2.430202426,2.978622332,2.726369015,2.954130419,3.26743607,3.006795327,3.145421806,3.256786717,3.056555403,3.319495669,3.362828893,2.948680994
0.175846975,0.125941328,0.052194982,-1.437087502,-1.703985808,-1.927433146,-3.182442628,-3.305194458,-3.269656649,-4.209131481,-4.770699369,-5.187487455,-5.982376851,-6.287021641,-6.575809567,-7.187133657,-7.461812315,-7.879186648,-8.57225742
-0.378596342,-1.390982949,-2.527407827,-4.362652989,-5.256978974,-5.987093567,-7.732256527,-8.484512887,-9.144796136,-10.64622792,-11.60325847,-12.3649334,-13.53464358,-14.0363414,-14.44810295,-15.09982115,-15.28710449,-15.77791853,-16.80862697
-0.503383991,-1.353597641,-2.083754149,-3.713136912,-4.261209917,-4.730034896,-6.199701945,-6.636889247,-7.036748817,-8.308001258,-9.025133402,-9.53100152,-10.43929998,-10.74354951,-10.97178701,-11.47931348,-11.58107724,-11.78654776,-12.35024512
0.158904887,0.368026284,0.970601468,0.026655769,0.757289634,1.474615039,1.006129218,1.675420598,2.482529274,2.481629222,3.1166576,3.954780501,4.187779958,4.767582885,5.134714901,5.191530221,5.650112281,5.969659433,5.9112745
0.613690173,1.613860436,2.79700417,2.177212329,3.15917812,4.038992504,3.859417116,4.659509086,5.698319807,6.024966277,6.860987585,7.604229223,7.552201681,7.889271284,8.188565574,8.196035411,8.482181968,8.813791254,8.975548647
-0.3732337,-0.320315641,0.060013095,-0.78973133,-0.21549654,0.274722896,-0.240559234,0.361369454,1.147262242,1.160045048,1.79553159,2.223557028,1.945654261,2.260338505,2.551972505,2.45074697,2.636406531,2.838946912,2.871182209
0.144295395,0.851160465,1.78095012,1.265162757,2.196022051,3.136104231,2.989877977,3.886853788,5.010182102,5.475772899,6.527038843,7.344422618,7.37855691,7.902914055,8.469799545,8.707525387,9.1645255,9.569458102,9.831520945
-0.022101572,0.306051008,0.831867029,-0.051894371,0.433866547,1.1393908,0.812855622,1.506143607,2.312721785,2.440049885,3.180492738,3.886749248,3.936523331,4.421568101,4.834964953,4.868883886,5.18649631,5.528140152,5.741353259
-0.372538436,-0.205426475,0.410258814,-0.386880428,0.3063526,1.192820012,1.046042197,1.868906255,2.800250203,3.209994157,4.208236243,4.944710467,5.099494681,5.792698676,6.393295595,6.600379841,7.063501833,7.479502123,7.80776964
-0.603729235,-0.692934395,-0.317522266,-1.104473006,-0.380715158,0.564290376,0.487655378,1.383272049,2.561517149,3.344716621,4.671103347,5.661162771,6.050501341,7.046732031,8.088809775,8.67482552,9.463546662,10.26519114,10.93437723
-1.139085611,-1.859687388,-2.065636757,-3.270271283,-3.014920208,-2.424466154,-2.774498869,-2.158465629,-1.143249248,-0.443695204,0.687025698,1.441082556,1.668745886,2.512739321,3.306715012,3.716640033,4.42031454,5.097874509,5.615261288
-1.427964984,-2.624358802,-3.143180517,-4.511383931,-4.406313653,-4.006465563,-4.474468677,-3.947599366,-3.165937668,-2.806557101,-1.913366071,-1.137943969,-0.780456941,0.180334022,1.036446653,1.438728221,2.157798384,2.888470481,3.456185764
-0.298437451,-0.179553561,0.514847471,-0.136380036,1.000948661,2.277728104,2.759725681,4.014927135,5.540071068,6.778858412,8.493753396,9.969626377,10.87012805,12.25385165,13.58579076,14.60553943,15.90584022,17.14302029,18.1773586
-0.07775346,0.437589022,1.480656047,1.134118125,2.599758731,4.343422162,5.418879552,7.023997016,8.76439428,10.13019368,12.03300028,13.82998199,15.02938814,16.61457728,18.13967084,19.33095664,20.7126595,22.08162512,23.33314392
-0.125598646,0.284813555,1.156354369,0.91721646,2.370639759,4.015259464,4.952327464,6.671442903,8.684927633,10.29554199,12.26983413,14.07443651,15.38030344,17.10386502,18.78354933,20.12750514,21.57776132,23.01819058,24.3894192
-0.561230427,-0.676235606,-0.371793697,-1.150287197,-0.16920221,1.045907535,1.537970399,2.753571987,4.387597365,5.624338691,7.216550924,8.741643767,9.778737594,11.25700432,12.73892629,13.89128752,15.18268804,16.44436444,17.60794771
-0.920709424,-1.295958836,-1.065604158,-1.549816898,-0.622944115,0.387408941,0.646236278,1.690862268,3.32280342,4.642687216,6.281618193,7.92460392,9.014946453,10.49677742,11.99381676,13.17822369,14.49880581,15.74867586,16.8447965
-1.04976512,-1.765252096,-1.96593805,-2.801461582,-2.28939176,-1.688244681,-1.703377682,-0.879058276,0.434314169,1.290926813,2.428596398,3.665602768,4.39705801,5.453343212,6.486478132,7.265394612,8.253386752,9.159101479,9.865716445
-1.448173994,-2.471335015,-3.070004801,-4.114741427,-3.985978043,-3.706770108,-4.023235728,-3.532044419,-2.559269759,-2.032510982,-1.252258362,-0.385607543,0.059537179,0.83642823,1.615872498,2.174863746,2.982560313,3.700580063,4.214731422
-1.009748282,-1.565257599,-1.696389388,-2.354006602,-1.894393497,-1.376709006,-1.403042007,-0.621684607,0.506366487,1.04198769,1.836833192,2.792538636,3.446338927,4.449393625,5.447569174,6.167180389,7.052072805,7.878530264,8.561399118
-1.014971817,-1.695337269,-1.932149233,-2.545858057,-2.126105616,-1.665228351,-1.591962651,-0.737551098,0.33138704,0.964332467,1.984224912,3.012920709,3.687872791,4.710490456,5.736124917,6.469746009,7.359329764,8.194343778,8.882687628
-0.974321654,-1.626243648,-2.041944923,-2.851749202,-2.866933001,-2.821746865,-3.067215618,-2.694279361,-1.988571421,-1.720978139,-1.414983052,-0.955897777,-0.785873191,-0.415489566,0.069227217,0.425230287,0.845169551,1.134202316,1.28798674
-0.759003956,-1.226845826,-1.461069106,-2.148363748,-2.017094605,-1.852009063,-1.859308767,-1.336396982,-0.513414241,0.011128667,0.524350706,1.108748765,1.46320713,2.093333409,2.797553957,3.357423878,3.986894932,4.503238064,4.905890298
-0.698063904,-1.185414518,-1.476654832,-2.325762019,-2.44690092,-2.604647937,-2.881522691,-2.604727085,-2.141066467,-2.084516014,-2.084260141,-2.017775578,-2.154491227,-2.028806741,-1.845964462,-1.809296977,-1.690058576,-1.66475438,-1.720838736
-0.995374993,-1.821622421,-2.594888044,-3.751479165,-4.423688626,-5.206475011,-5.990940672,-6.204912766,-6.319605255,-6.992168762,-7.590073815,-8.101172735,-8.795330069,-9.218076282,-9.602461377,-10.12855953,-10.5265312,-11.01844376,-11.63094764
-1.304599987,-2.496734455,-3.575198337,-4.900889621,-6.037803087,-7.287201703,-8.220366671,-8.572899608,-8.790848775,-9.835866179,-10.76833328,-11.64524465,-12.69545644,-13.54763392,-14.33545876,-15.12006811,-15.7379939,-16.39580593,-17.1040291
-1.483218299,-2.793585208,-4.010895389,-5.280082057,-6.425341961,-7.583158096,-8.600011979,-9.244419504,-9.770403892,-10.80715571,-11.66003768,-12.5064044,-13.5686088,-14.46401408,-15.3116543,-16.1382775,-16.81130731,-17.51850044,-18.28878507
-0.938227325,-1.555662885,-2.057157813,-2.855748616,-3.550138293,-4.193007371,-4.734405455,-5.032061588,-5.17468259,-5.782830956,-6.34814703,-6.875281098,-7.614304315,-8.199584576,-8.702530974,-9.209730073,-9.65024907,-10.14734647,-10.7134967
-1.108955783,-1.775772122,-2.424253635,-3.143838336,-3.791432402,-4.37317524,-4.926865128,-5.206341513,-5.320522463,-5.874517684,-6.578385745,-7.19567533,-7.979112125,-8.62304657,-9.158244903,-9.676526915,-10.11983989,-10.61958644,-11.17414454
-0.671764767,-0.884573858,-1.047721485,-1.323009181,-1.544502068,-1.707574602,-1.935805888,-1.882129801,-1.676353227,-1.733563015,-1.978620003,-2.127315382,-2.447015254,-2.601548007,-2.689235805,-2.851695773,-2.951390554,-3.072107518,-3.262184941
-0.472914149,-0.407282583,-0.286940488,-0.290311494,-0.211949668,-0.133373008,-0.06676449,0.23279434,0.72117188,0.91326672,0.989536387,1.059219661,0.909224731,0.874105586,0.85673368,0.78525699,0.775808315,0.770571052,0.796337146
-0.457409449,-0.382993158,-0.190931136,-0.035764963,0.195818456,0.48442169,0.623404015,0.986778987,1.640265626,1.990073316,2.23659643,2.429278705,2.398566288,2.472583399,2.547673838,2.566693061,2.631896857,2.692659256,2.796972134
-0.606354188,-0.864876078,-1.059838178,-1.296225258,-1.547796923,-1.772343817,-2.063560593,-2.098593185,-2.010858766,-2.261493822,-2.514676063,-2.840392858,-3.409896369,-3.908212703,-4.297503645,-4.653634875,-4.955082308,-5.244696984,-5.49797015
-0.580509288,-0.905526064,-1.035946927,-1.187685103,-1.364520225,-1.491976601,-1.760197057,-1.989960981,-1.95441241,-1.950677035,-2.118530129,-2.428542712,-3.009813979,-3.524276125,-3.95326194,-4.307478691,-4.564436841,-4.806194468,-5.009593179
-0.261474298,-0.056344479,0.182930079,0.358865516,0.43226886,0.553114052,0.481562942,0.282627681,0.314470679,0.392261358,0.161871711,-0.111035931,-0.608087061,-1.093610611,-1.518536697,-1.860039632,-2.179173925,-2.499013447,-2.731025765
-0.097572933,0.3527655,0.839195123,1.181869445,1.559930888,1.918138872,1.981175624,2.055311214,2.457241382,2.722053286,2.767937667,2.75710595,2.442108127,2.244678202,2.13736904,2.036915484,1.986721425,1.921371507,1.902178045
-0.09360501,0.475329248,1.132401215,1.703818349,2.308672247,2.964213662,3.299914956,3.779629013,4.634528009,5.183901318,5.688259314,6.111519419,6.176059991,6.367652103,6.624799451,6.829869413,7.099430804,7.389204662,7.722685628
-0.050166015,0.135007218,0.430558803,0.753156082,1.134104204,1.652855799,1.800365276,2.134557412,2.880003486,3.257566457,3.643075565,3.94862647,3.967254022,4.113635001,4.314783476,4.487943073,4.70828977,4.891917521,5.071270774
0.069381478,0.31441321,0.477653598,0.71954763,0.950900973,1.231828752,1.099779329,0.984440484,1.322345006,1.368450995,1.480852156,1.602541605,1.505384178,1.535868388,1.577526059,1.536013818,1.491951168,1.443568336,1.460935926
0.046877204,0.548374885,0.952545673,1.399795608,1.672964702,1.915940153,1.810914809,1.845737006,2.22913139,2.413098092,2.562145308,2.628691022,2.420149562,2.359577684,2.318721022,2.299432445,2.367510332,2.470032563,2.667572887
0.19636027,0.680052598,1.166963048,1.744893636,2.086672734,2.379848036,2.15718363,1.688675109,1.769913612,1.692661256,1.308927041,1.127541739,0.831655652,0.730480185,0.69693428,0.606654649,0.498703616,0.379518662,0.311269484
0.369687007,0.877915118,1.206581301,1.638765047,1.621479221,1.662025018,1.178769911,0.690376304,0.485947301,0.114083785,-0.48783514,-0.846041735,-1.31295993,-1.594746214,-1.772503533,-1.969233097,-2.136488488,-2.249832365,-2.275822733
0.375853308,0.960172333,1.396316524,1.832848475,1.928671407,2.037821207,1.679302549,1.301832594,1.18906173,0.790931078,0.336272932,0.102162951,-0.216723277,-0.356979935,-0.500884519,-0.699109042,-0.850313575,-0.989516854,-1.088696077
1.11387018,2.512118104,3.655279648,4.449253631,4.796932439,5.103153336,4.519352797,4.045496465,4.098104013,3.706017818,3.23942931,3.032317464,2.759404627,2.667204215,2.601252151,2.448510482,2.299008134,2.162466364,2.11070408
1.33947471,3.004682635,4.409600007,5.315020609,5.897123616,6.376768121,5.9992813,5.449469775,5.512014422,5.139796032,4.698361471,4.556811774,4.416069362,4.463011592,4.514349463,4.522197666,4.580397671,4.687383453,4.841682982
2.651966735,5.170377389,7.316288541,8.756380208,9.661780744,10.36767239,10.02353371,9.714689947,9.979419006,9.594269758,9.151415896,9.003691309,8.773954678,8.737729297,8.736840708,8.677575127,8.593602397,8.393895333,8.202302476
2.711448691,5.429622674,7.468016547,9.003892037,9.668801137,10.20695758,9.481480848,8.801085767,8.484413658,7.915116677,7.041569277,6.458606374,5.77257576,5.274118763,4.853228499,4.487706522,4.108152558,3.570001516,3.020362414
2.83439022,5.519874535,7.778363333,9.157158713,10.30656776,11.67009678,11.50231362,10.82334633,10.07213897,8.849521098,7.983802674,7.607506306,7.241983586,7.04638376,6.784669659,6.621499984,6.602772741,6.711963224,7.036717116
2.359412953,4.090604707,5.545371487,6.558723909,7.229103297,8.058098444,7.979200066,7.575192523,7.10793572,6.467088492,5.580898131,5.020958542,4.574447105,4.480776029,4.432560505,4.303680669,4.149599711,3.997569544,4.045757751
2.523285831,4.166952747,5.333582093,6.121005034,6.697747663,7.368990817,7.134937812,6.72916849,6.342677262,5.843168215,5.075727322,4.557353535,4.125088456,3.952007449,3.793254008,3.558130148,3.243080679,2.878039839,2.734368335
2.424648296,4.410094907,5.732432236,6.723456662,7.71393976,8.892530174,8.979868153,8.840817591,8.553410168,8.089782971,7.569927235,7.453833118,7.489146701,7.740548755,8.039873401,8.321736363,8.404761586,8.219400211,8.193316908
2.074905779,3.754882043,4.818955159,5.935211343,6.735384877,7.68156386,7.577815978,7.067615265,6.415386853,5.691313986,5.113227949,4.88467392,4.602062184,4.59098781,4.671284033,4.713032674,4.499206908,3.944127439,3.465724894
1.871288643,3.518640051,4.606059422,5.417230834,6.033302811,7.001698813,7.276027464,6.859705222,6.782942052,6.635850696,5.652207197,5.48538578,5.220844235,5.229043353,5.377667902,5.616241496,5.612142361,5.291539149,5.055003232
2.074267194,4.257820104,5.58519841,6.176066157,6.812106358,8.047736784,7.096997529,6.203732296,6.039247478,5.538523044,5.081084167,4.932382775,4.782722157,4.952479497,5.355042744,5.866515258,6.02021015,5.902169668,6.072597278
2.423759299,4.977389768,6.739147255,7.747897853,7.168198365,7.307077702,5.179208315,3.013811245,0.673250717,-2.199603062,-4.1171179,-5.303447735,-5.962977114,-5.551983119,-4.157194172,-2.400539798,-1.650852825,-1.811596909,-1.787422844
2.054222379,4.264193291,6.367359083,8.605143728,8.8046408,9.608172195,7.077417764,6.976304398,6.975680342,5.403004434,4.51432599,4.397013063,4.832483142,6.318354502,9.097746289,12.13635022,13.36979823,13.0851111,12.88660617
2.461336889,4.753853868,6.886508585,9.456557738,11.21200595,12.09740756,12.97235375,14.09451773,16.10740121,14.89400411,13.81031487,14.38176849,15.53775059,17.88875098,21.6935794,25.50872127,26.794244,26.46157139,26.73741541
1.545730247,2.909836003,4.040951334,5.324708672,6.582574038,6.898505936,5.38360976,5.117275959,6.963130859,4.747073065,2.88923974,2.687487204,2.809610652,3.978178029,6.510486137,9.090574819,9.959412562,9.384591536,8.583603956
0.904820054,2.051688414,3.053247896,3.75843389,4.773648649,5.072114711,3.827415312,4.120343473,6.088963577,4.315472056,2.419516141,2.449867976,2.726280601,3.903875157,5.82821528,7.538417055,8.167385813,8.097742606,8.22842646
1.070534121,2.3032038,3.886989835,4.559599397,5.353161818,6.284945328,6.622421537,8.018966239,10.62915926,9.834961066,9.268062202,9.548770779,10.00837541,11.4828101,13.35961798,14.70751848,14.85046651,14.26384415,13.94822347
2.035386249,3.629895882,5.222628666,5.478374232,6.052542979,6.611580453,6.098042034,6.431756266,7.57813898,6.04531904,5.416090213,5.293781912,4.988968314,5.383410115,6.261445503,6.95668153,6.948592469,6.347246729,5.891561418
2.529447792,4.795560153,6.614600754,6.437777633,6.351444796,6.749972522,6.209127285,6.548368269,7.365294282,5.951562261,4.986319901,4.370932045,3.863720482,4.144946126,4.893198656,5.599651936,6.075777573,6.193232658,6.210905862
2.294727195,4.218210926,5.515661254,4.768192402,4.472980166,4.689052809,4.440885128,4.865855746,6.311273303,5.247527119,3.945565977,3.100611553,2.632068169,2.807511199,3.1188673,3.393926962,3.64805924,3.809015004,3.88053235
2.162839022,4.001780868,5.179838116,4.718027984,4.454196232,4.517525282,4.754046565,5.385497412,6.713067699,5.65460013,4.803244819,4.555142971,4.424596401,4.571018197,4.656594777,4.844456256,5.230962602,5.484920664,5.593588063
2.018521622,3.778886556,4.96245578,4.720019399,4.343089191,4.161036114,4.270670927,4.36439145,5.28857962,5.101620987,4.591398764,4.309203135,3.856656958,3.916444165,4.120719815,4.458883632,4.965921002,5.346756542,5.556053049
1.53147578,3.185419755,4.6877711,4.519397247,4.109973832,5.199634658,5.920471877,6.631020563,8.04206756,7.990374604,7.583399034,7.31539957,6.730797491,6.376761308,5.989563069,5.893202933,6.013805917,6.042175203,6.013219456
1.032270955,2.262788799,3.252058794,4.157721714,4.777624342,6.882919992,7.738052247,10.54854162,13.95125989,14.64759701,15.16905307,15.18737783,13.96939872,12.06865164,9.798804504,8.995042286,8.867132287,8.611274596,8.226905093
0.602840296,1.390409233,1.106570668,1.58824982,1.978387137,4.544898747,2.994057925,3.204617016,4.743627901,4.531754019,4.145358441,3.092780075,0.806850939,-2.45549898,-6.011079054,-7.328575612,-7.690927409,-8.463262355,-9.768116404
0.276425935,0.410668463,-0.896458647,-2.890045617,-3.436123344,-4.656315469,-7.21320482,-9.132434363,-8.229436322,-8.407708802,-9.789608378,-12.15847774,-16.04371769,-20.94638187,-25.91629172,-27.84417444,-28.41973976,-29.50729894,-31.49057509
0.837037591,1.890035048,1.533572698,0.064269737,0.511673853,1.362117002,-0.072595342,-1.619469049,0.317013549,1.065884368,0.884664802,-0.053317535,-2.291137944,-5.42731446,-8.719218442,-9.71797543,-9.484436847,-9.318076082,-9.935297606
0.83002142,1.84995493,1.96677448,0.779624319,1.569763723,2.184055972,0.525421685,-1.111168414,0.323861395,1.400785502,0.877938429,-0.250893966,-2.46705378,-4.987378944,-7.393821705,-8.12548667,-8.205503995,-8.728411797,-9.8849248
0.524815716,0.862539888,0.159136832,-1.68260019,-2.085466392,-2.810979249,-4.728509625,-6.218350467,-5.982278847,-6.460373342,-7.219485305,-8.532761394,-10.87452864,-13.36229295,-15.60305641,-16.46942048,-16.8877527,-17.74226834,-19.11908682
0.901647,1.753058102,1.873550635,0.572909718,0.569210511,0.810528453,-0.159315287,-0.699332376,0.791409083,0.443669454,0.400867841,-0.005433012,-1.25986751,-2.504712148,-3.569217146,-3.746660054,-3.543076995,-3.815758619,-4.650646588
0.907269283,2.155474837,3.235324817,3.006647324,4.035625347,4.810815581,4.491293541,4.730181107,6.148696903,6.483535406,7.164293034,7.441259854,6.792200967,6.256239995,5.874736475,6.012553411,6.110858983,5.804002383,5.328065921
1.322039261,3.171833162,5.244316717,5.147575395,6.736966341,7.751815879,7.993830819,8.347916692,9.467036731,10.25404722,11.09553711,11.21908239,10.46920112,10.0962445,10.06065824,10.49007908,10.67438575,10.44220556,10.23523445
1.368192962,3.203452191,5.465326896,5.918656269,7.525134106,8.0605909,8.196819325,8.918308336,9.640183745,9.931287991,10.2296613,10.20663273,9.713728009,9.635304855,9.727915475,9.956034223,9.953005223,9.572066114,9.036887443
1.234667173,3.073174589,5.336252657,6.1773455,8.477122785,9.78907051,10.50010294,11.76338403,12.87724343,13.67221705,14.70556163,15.47180301,15.57552972,15.89548384,16.3721851,16.91947719,17.10068303,16.95589537,16.84301346
1.188894306,3.023128989,5.233731974,6.137738026,8.300928574,9.39884961,9.473728705,9.980016054,10.39740827,11.04083826,11.8162014,12.40523585,12.33843524,12.61223392,13.00193755,13.16831482,12.82153649,12.04397672,11.34005855
1.1391731,3.163604225,5.694779485,6.552223216,8.679281775,10.01167836,9.69188266,10.11363113,10.42023963,10.50616602,11.0403347,11.527648,11.43334743,11.59615563,11.51748714,11.02243498,10.4909735,9.696727269,8.845506539
0.733610138,2.073682867,3.870221638,4.238898661,5.669669884,6.741697131,6.490816812,7.419656927,7.978372257,7.486434686,7.315431958,7.128832883,6.507885491,6.240801433,5.825486439,5.283670553,5.141152923,4.919791565,4.621178206
1.409908821,3.259546988,5.210949503,5.142302038,6.302612168,7.185830934,6.898338162,7.960355701,8.391077261,7.908221505,8.147317178,8.471258142,8.35518644,8.591191488,8.597853599,8.186566115,7.951348146,7.67859182,7.346995623
1.018831602,2.588854464,4.213719739,4.150927208,5.15629447,5.693698837,4.943449596,5.566072844,5.839366788,4.924193488,4.495349721,4.096702787,3.224672368,2.696261846,2.040373772,1.141439261,0.564531752,0.04523481,-0.587464258
0.972618929,2.32647404,3.575968948,3.187451103,4.072642728,4.796565621,4.159108243,5.017765995,5.431644159,5.214615629,5.236624218,5.276343834,4.813360637,4.736247939,4.492891815,3.907847844,3.452119897,2.937004963,2.44512377
1.2010283,2.634921244,4.112189916,3.542818872,4.512122914,5.318222148,4.815624698,5.970127268,6.82343677,6.461670661,6.400187763,6.326780814,5.881618437,5.769306871,5.506701607,5.072537024,4.936650852,4.795498095,4.636492376
